Index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,feeling,place,,,,von
2392,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 섭지코지,0.000108,0.00019,0.997,0
2393,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 한라산국립공원,0.00351,0.0147,0.9817,0
2394,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 비자림,0.0000267,0.000127,0.998,0
2395,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 천지연폭포,0.000031,0.0000698,0.999,0
2396,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 용머리해안,0.0000028,0.0000033,0.999,0
2397,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 용두암,0.000128,0.000189,0.999,0
2398,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 마라도,0.000027,0.0000432,0.999,0
2399,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 우도,0.000001,0.00000138,0.999,0
2400,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 가파도,0.00000534,0.00000745,0.998,0
2401,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주돌문화공원,0.999,0.0000397,0.00004322,0
2402,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 삼성혈,0.998,0.000045,0.0000664,0
2403,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 추사관,0.15,0.84,0.00296,1
2404,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주목관아,0.998,0.000036,0.000078,1
2405,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 선운정사,0.989,0.0027,0.0075,1
2406,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 김영갑갤러리두모악,0.785,0.153,0.0606,1
2407,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 이중섭거리,0.941,0.055,0.00275,1
2408,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 관덕정,0.999,0.000025,0.000037,1
2409,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 너븐숭이4.3기념관,0.999,0.000048,0.000029,1
2410,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주민속촌,0.998,0.000048,0.0000757,1
2411,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 항파두리항몽유적지,0.999,0.0000314,0.0000489,1
2412,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 성읍마을,0.999,0.0000624,0.0000475,1
2413,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주세계자연유산센터,0.0281,0.931,0.04,1
2414,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주민속자연사박물관,0.99,0.000437,0.000504,1
2415,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주4.3평화공원,0.999,0.0000213,0.0000469,1
2416,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 아침미소목장,0.00573,0.993,0.00107,0
2417,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주레일바이크,0.00298,0.996,0.000472,0
2418,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 서귀포잠수함,0.00621,0.99,0.00354,0
2419,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 아날로그감귤밭,0.000261,0.999,0.0000398,0
2420,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 피시픽리솜 요트투어,0.00579,0.21,0.783,0
2421,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주레포츠랜드,0.000252,0.999,0.000039,0
2422,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 월정리 카약 체험,0.0202,0.373,0.606,0
2423,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주김녕미로공원,0.000234,0.999,0.0000334,0
2424,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 에코랜드,0.000487,0.999,0.000134,0
2425,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 테디베어박물관,0.0055,0.993,0.000675,0
2426,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 아쿠아플라넷,0.00425,0.995,0.000228,0
2427,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 수월봉 지질트레일,0.236,0.747,0.015,0
2428,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 오설록티뮤지엄,0.999,0.000225,0.000341,0
2429,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주유리의성,0.00459,0.995,0.000208,0
2430,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,angry, 제주더마파크,0.00121,0.998,0.0000736,0
2431,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 성산일출봉,0.00000483,0.0000046,0.999,0
2432,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 사려니숲길,0.0000656,0.000139,0.997,0
2433,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 협재 해수욕장,0.0000523,0.000139,0.998,0
2434,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 월정리 해변,0.00028,0.000482,0.992,0
2435,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 함덕 해수욕장,0.00361,0.0464,0.949,0
2436,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 산굼부리,0.0000162,0.0000391,0.99,0
2437,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 섭지코지,0.000108,0.00019,0.997,0
2438,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 한라산국립공원,0.00351,0.0147,0.9817,0
2439,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 비자림,0.0000267,0.000127,0.998,0
2440,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 천지연폭포,0.000031,0.0000698,0.999,0
2441,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 용머리해안,0.0000028,0.0000033,0.999,0
2442,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 용두암,0.000128,0.000189,0.999,0
2443,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 마라도,0.000027,0.0000432,0.999,0
2444,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 우도,0.000001,0.00000138,0.999,0
2445,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 가파도,0.00000534,0.00000745,0.998,0
2446,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주돌문화공원,0.999,0.0000397,0.00004322,0
2447,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 삼성혈,0.998,0.000045,0.0000664,0
2448,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 추사관,0.15,0.84,0.00296,1
2449,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주목관아,0.998,0.000036,0.000078,1
2450,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 선운정사,0.989,0.0027,0.0075,1
2451,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 김영갑갤러리두모악,0.785,0.153,0.0606,1
2452,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 이중섭거리,0.941,0.055,0.00275,1
2453,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 관덕정,0.999,0.000025,0.000037,1
2454,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 너븐숭이4.3기념관,0.999,0.000048,0.000029,1
2455,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주민속촌,0.998,0.000048,0.0000757,1
2456,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 항파두리항몽유적지,0.999,0.0000314,0.0000489,1
2457,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 성읍마을,0.999,0.0000624,0.0000475,1
2458,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주세계자연유산센터,0.0281,0.931,0.04,1
2459,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주민속자연사박물관,0.99,0.000437,0.000504,1
2460,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주4.3평화공원,0.999,0.0000213,0.0000469,1
2461,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 아침미소목장,0.00573,0.993,0.00107,0
2462,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주레일바이크,0.00298,0.996,0.000472,0
2463,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 서귀포잠수함,0.00621,0.99,0.00354,1
2464,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 아날로그감귤밭,0.000261,0.999,0.0000398,0
2465,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 피시픽리솜 요트투어,0.00579,0.21,0.783,1
2466,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주레포츠랜드,0.000252,0.999,0.000039,1
2467,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 월정리 카약 체험,0.0202,0.373,0.606,1
2468,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주김녕미로공원,0.000234,0.999,0.0000334,1
2469,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 에코랜드,0.000487,0.999,0.000134,1
2470,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 테디베어박물관,0.0055,0.993,0.000675,1
2471,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 아쿠아플라넷,0.00425,0.995,0.000228,1
2472,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 수월봉 지질트레일,0.236,0.747,0.015,1
2473,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 오설록티뮤지엄,0.999,0.000225,0.000341,1
2474,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주유리의성,0.00459,0.995,0.000208,1
2475,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,sad, 제주더마파크,0.00121,0.998,0.0000736,1
2476,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 성산일출봉,0.00000483,0.0000046,0.999,0
2477,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 사려니숲길,0.0000656,0.000139,0.997,0
2478,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 협재 해수욕장,0.0000523,0.000139,0.998,0
2479,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 월정리 해변,0.00028,0.000482,0.992,0
2480,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 함덕 해수욕장,0.00361,0.0464,0.949,0
2481,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 산굼부리,0.0000162,0.0000391,0.99,0
2482,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 섭지코지,0.000108,0.00019,0.997,0
2483,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 한라산국립공원,0.00351,0.0147,0.9817,0
2484,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 비자림,0.0000267,0.000127,0.998,0
2485,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 천지연폭포,0.000031,0.0000698,0.999,0
2486,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 용머리해안,0.0000028,0.0000033,0.999,0
2487,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 용두암,0.000128,0.000189,0.999,0
2488,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 마라도,0.000027,0.0000432,0.999,0
2489,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 우도,0.000001,0.00000138,0.999,0
2490,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 가파도,0.00000534,0.00000745,0.998,0
2491,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주돌문화공원,0.999,0.0000397,0.00004322,0
2492,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 삼성혈,0.998,0.000045,0.0000664,0
2493,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 추사관,0.15,0.84,0.00296,0
2494,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주목관아,0.998,0.000036,0.000078,0
2495,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 선운정사,0.989,0.0027,0.0075,0
2496,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 김영갑갤러리두모악,0.785,0.153,0.0606,0
2497,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 이중섭거리,0.941,0.055,0.00275,0
2498,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 관덕정,0.999,0.000025,0.000037,0
2499,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 너븐숭이4.3기념관,0.999,0.000048,0.000029,0
2500,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주민속촌,0.998,0.000048,0.0000757,0
2501,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 항파두리항몽유적지,0.999,0.0000314,0.0000489,0
2502,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 성읍마을,0.999,0.0000624,0.0000475,0
2503,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주세계자연유산센터,0.0281,0.931,0.04,0
2504,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주민속자연사박물관,0.99,0.000437,0.000504,0
2505,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주4.3평화공원,0.999,0.0000213,0.0000469,0
2506,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 아침미소목장,0.00573,0.993,0.00107,0
2507,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주레일바이크,0.00298,0.996,0.000472,0
2508,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 서귀포잠수함,0.00621,0.99,0.00354,0
2509,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 아날로그감귤밭,0.000261,0.999,0.0000398,0
2510,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 피시픽리솜 요트투어,0.00579,0.21,0.783,0
2511,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주레포츠랜드,0.000252,0.999,0.000039,0
2512,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 월정리 카약 체험,0.0202,0.373,0.606,0
2513,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주김녕미로공원,0.000234,0.999,0.0000334,0
2514,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 에코랜드,0.000487,0.999,0.000134,0
2515,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 테디베어박물관,0.0055,0.993,0.000675,0
2516,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 아쿠아플라넷,0.00425,0.995,0.000228,0
2517,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 수월봉 지질트레일,0.236,0.747,0.015,0
2518,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 오설록티뮤지엄,0.999,0.000225,0.000341,0
2519,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주유리의성,0.00459,0.995,0.000208,0
2520,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,neutral, 제주더마파크,0.00121,0.998,0.0000736,0
2521,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 성산일출봉,0.00000483,0.0000046,0.999,1
2522,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 사려니숲길,0.0000656,0.000139,0.997,0
2523,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 협재 해수욕장,0.0000523,0.000139,0.998,0
2524,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 월정리 해변,0.00028,0.000482,0.992,1
2525,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 함덕 해수욕장,0.00361,0.0464,0.949,1
2526,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 산굼부리,0.0000162,0.0000391,0.99,1
2527,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 섭지코지,0.000108,0.00019,0.997,1
2528,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 한라산국립공원,0.00351,0.0147,0.9817,1
2529,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 비자림,0.0000267,0.000127,0.998,1
2530,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 천지연폭포,0.000031,0.0000698,0.999,1
2531,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 용머리해안,0.0000028,0.0000033,0.999,0
2532,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 용두암,0.000128,0.000189,0.999,0
2533,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 마라도,0.000027,0.0000432,0.999,0
2534,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 우도,0.000001,0.00000138,0.999,0
2535,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 가파도,0.00000534,0.00000745,0.998,0
2536,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주돌문화공원,0.999,0.0000397,0.00004322,0
2537,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 삼성혈,0.998,0.000045,0.0000664,1
2538,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 추사관,0.15,0.84,0.00296,1
2539,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주목관아,0.998,0.000036,0.000078,1
2540,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 선운정사,0.989,0.0027,0.0075,1
2541,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 김영갑갤러리두모악,0.785,0.153,0.0606,1
2542,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 이중섭거리,0.941,0.055,0.00275,1
2543,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 관덕정,0.999,0.000025,0.000037,1
2544,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 너븐숭이4.3기념관,0.999,0.000048,0.000029,1
2545,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주민속촌,0.998,0.000048,0.0000757,1
2546,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 항파두리항몽유적지,0.999,0.0000314,0.0000489,1
2547,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 성읍마을,0.999,0.0000624,0.0000475,1
2548,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주세계자연유산센터,0.0281,0.931,0.04,1
2549,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주민속자연사박물관,0.99,0.000437,0.000504,1
2550,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주4.3평화공원,0.999,0.0000213,0.0000469,1
2551,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 아침미소목장,0.00573,0.993,0.00107,1
2552,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주레일바이크,0.00298,0.996,0.000472,1
2553,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 서귀포잠수함,0.00621,0.99,0.00354,0
2554,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 아날로그감귤밭,0.000261,0.999,0.0000398,0
2555,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 피시픽리솜 요트투어,0.00579,0.21,0.783,0
2556,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주레포츠랜드,0.000252,0.999,0.000039,0
2557,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 월정리 카약 체험,0.0202,0.373,0.606,0
2558,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주김녕미로공원,0.000234,0.999,0.0000334,0
2559,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 에코랜드,0.000487,0.999,0.000134,1
2560,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 테디베어박물관,0.0055,0.993,0.000675,0
2561,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 아쿠아플라넷,0.00425,0.995,0.000228,0
2562,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 수월봉 지질트레일,0.236,0.747,0.015,0
2563,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 오설록티뮤지엄,0.999,0.000225,0.000341,0
2564,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주유리의성,0.00459,0.995,0.000208,1
2565,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,happy, 제주더마파크,0.00121,0.998,0.0000736,1
2566,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 성산일출봉,0.00000483,0.0000046,0.999,0
2567,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 사려니숲길,0.0000656,0.000139,0.997,0
2568,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 협재 해수욕장,0.0000523,0.000139,0.998,0
2569,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 월정리 해변,0.00028,0.000482,0.992,0
2570,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 함덕 해수욕장,0.00361,0.0464,0.949,0
2571,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 산굼부리,0.0000162,0.0000391,0.99,1
2572,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 섭지코지,0.000108,0.00019,0.997,1
2573,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 한라산국립공원,0.00351,0.0147,0.9817,1
2574,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 비자림,0.0000267,0.000127,0.998,1
2575,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 천지연폭포,0.000031,0.0000698,0.999,1
2576,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 용머리해안,0.0000028,0.0000033,0.999,0
2577,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 용두암,0.000128,0.000189,0.999,0
2578,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 마라도,0.000027,0.0000432,0.999,0
2579,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 우도,0.000001,0.00000138,0.999,0
2580,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 가파도,0.00000534,0.00000745,0.998,1
2581,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 제주돌문화공원,0.999,0.0000397,0.00004322,1
2582,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 삼성혈,0.998,0.000045,0.0000664,1
2583,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 추사관,0.15,0.84,0.00296,1
2584,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 제주목관아,0.998,0.000036,0.000078,1
2585,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 선운정사,0.989,0.0027,0.0075,1
2586,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 김영갑갤러리두모악,0.785,0.153,0.0606,1
2587,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 이중섭거리,0.941,0.055,0.00275,1
2588,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 관덕정,0.999,0.000025,0.000037,1
2589,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 너븐숭이4.3기념관,0.999,0.000048,0.000029,1
2590,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 제주민속촌,0.998,0.000048,0.0000757,1
2591,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 항파두리항몽유적지,0.999,0.0000314,0.0000489,1
2592,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 성읍마을,0.999,0.0000624,0.0000475,1
2593,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 제주세계자연유산센터,0.0281,0.931,0.04,1
2594,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 제주민속자연사박물관,0.99,0.000437,0.000504,1
2595,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 제주4.3평화공원,0.999,0.0000213,0.0000469,1
2596,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 아침미소목장,0.00573,0.993,0.00107,1
2597,4,1,3,4,4,5,4,3,4,5,5,3,1,1,2,5,5,5,angry, 제주레일바이크,0.00298,0.996,0.000472,1
